,brand,state,year,quarter,count,percentage
5327,Oppo,Rajasthan,2020,1,1591219,0.1310502433155249
5328,Realme,Rajasthan,2020,1,608298,0.0500984471077502
5329,Apple,Rajasthan,2020,1,267588,0.0220381182655025
5330,Huawei,Rajasthan,2020,1,225019,0.0185322037385275
5331,OnePlus,Rajasthan,2020,1,170114,0.0140103160478709
5332,Gionee,Rajasthan,2020,1,158979,0.0130932553168726
5333,Motorola,Rajasthan,2020,1,156126,0.0128582868152527
5334,Others,Rajasthan,2020,1,1166263,0.0960515491078815
5335,Xiaomi,Rajasthan,2020,2,3073847,0.2266313829604088
5336,Vivo,Rajasthan,2020,2,2941265,0.216856256867387
5337,Samsung,Rajasthan,2020,2,2715434,0.2002059838234351
5338,Oppo,Rajasthan,2020,2,1799104,0.1326459734689473
5339,Realme,Rajasthan,2020,2,689124,0.0508083600619057
5340,Apple,Rajasthan,2020,2,283321,0.0208889479703205
5341,Huawei,Rajasthan,2020,2,246837,0.0181990224873907
5342,Tecno,Rajasthan,2020,2,183365,0.0135193012327989
5343,OnePlus,Rajasthan,2020,2,177245,0.0130680803152589
5344,Gionee,Rajasthan,2020,2,172589,0.0127247985191696
5345,Others,Rajasthan,2020,2,1281070,0.0944518922929771
5346,Xiaomi,Rajasthan,2020,3,3353468,0.2240213576859265
5347,Vivo,Rajasthan,2020,3,3346801,0.2235759828108144
5348,Samsung,Rajasthan,2020,3,2973921,0.1986665207691524
5349,Oppo,Rajasthan,2020,3,2001908,0.1337332421607475
5350,Realme,Rajasthan,2020,3,784695,0.0524198946491685
5351,Apple,Rajasthan,2020,3,302588,0.0202137532188973
5352,Huawei,Rajasthan,2020,3,265862,0.0177603502395418
5353,Tecno,Rajasthan,2020,3,214914,0.0143568765426457
5354,OnePlus,Rajasthan,2020,3,186566,0.0124631481851124
5355,Gionee,Rajasthan,2020,3,180038,0.0120270589118664
5356,Others,Rajasthan,2020,3,1358651,0.0907618148261267
5357,Vivo,Rajasthan,2020,4,3720519,0.2278404340024253
5358,Xiaomi,Rajasthan,2020,4,3613815,0.2213060000511957
5359,Samsung,Rajasthan,2020,4,3222360,0.1973337324475577
5360,Oppo,Rajasthan,2020,4,2201891,0.1348413490338402
5361,Realme,Rajasthan,2020,4,880750,0.0539361476846741
5362,Apple,Rajasthan,2020,4,323405,0.0198049615009503
5363,Huawei,Rajasthan,2020,4,283175,0.0173413211701477
5364,Tecno,Rajasthan,2020,4,259273,0.0158775893484513
5365,OnePlus,Rajasthan,2020,4,195918,0.0119977998093511
5366,Gionee,Rajasthan,2020,4,188604,0.0115498986067786
5367,Others,Rajasthan,2020,4,1439784,0.0881707663446277
5368,Vivo,Rajasthan,2021,1,4143832,0.2346306184534044
5369,Xiaomi,Rajasthan,2021,1,3873176,0.2193056282829234
5370,Samsung,Rajasthan,2021,1,3430073,0.1942164038817993
5371,Oppo,Rajasthan,2021,1,2390404,0.1353486263133958
5372,Realme,Rajasthan,2021,1,987022,0.0558868173919975
5373,Apple,Rajasthan,2021,1,347215,0.0196598873183803
5374,Tecno,Rajasthan,2021,1,301891,0.0170935675084117
5375,Huawei,Rajasthan,2021,1,295928,0.0167559325903364
5376,OnePlus,Rajasthan,2021,1,208798,0.0118224879463824
5377,Gionee,Rajasthan,2021,1,189685,0.0107402782886309
5378,Others,Rajasthan,2021,1,1493064,0.0845397520243373
5379,Vivo,Rajasthan,2021,2,4603263,0.2425197111741039
5380,Xiaomi,Rajasthan,2021,2,4079016,0.2149001224119823
5381,Samsung,Rajasthan,2021,2,3591961,0.189239968315659
5382,Oppo,Rajasthan,2021,2,2591657,0.1365396474419004
5383,Realme,Rajasthan,2021,2,1162747,0.0612585174057089
5384,Tecno,Rajasthan,2021,2,375642,0.0197904376406177
5385,Apple,Rajasthan,2021,2,373677,0.0196869129815971
5386,Huawei,Rajasthan,2021,2,291917,0.0153794442174628
5387,OnePlus,Rajasthan,2021,2,233039,0.0122774977167939
5388,Motorola,Rajasthan,2021,2,188248,0.0099177150184777
5389,Others,Rajasthan,2021,2,1489818,0.0784900256756959
5390,Vivo,Rajasthan,2021,3,5212563,0.2542780018893176
5391,Xiaomi,Rajasthan,2021,3,4289230,0.2092361922616029
5392,Samsung,Rajasthan,2021,3,3672997,0.1791752614031634
5393,Oppo,Rajasthan,2021,3,2855694,0.1393057818826003
5394,Realme,Rajasthan,2021,3,1363093,0.0664940767966383
5395,Tecno,Rajasthan,2021,3,456211,0.0222547759173227
5396,Apple,Rajasthan,2021,3,403105,0.0196641717235059
5397,Huawei,Rajasthan,2021,3,298651,0.0145687216715167
5398,OnePlus,Rajasthan,2021,3,283924,0.0138503126788918
5399,Motorola,Rajasthan,2021,3,186498,0.0090977008424366
5400,Others,Rajasthan,2021,3,1477499,0.0720750029330033
5401,Vivo,Rajasthan,2021,4,5751824,0.2617177564277745
5402,Xiaomi,Rajasthan,2021,4,4469665,0.203377345305376
5403,Samsung,Rajasthan,2021,4,3782393,0.1721053025767338
5404,Oppo,Rajasthan,2021,4,3095179,0.1408358989465538
5405,Realme,Rajasthan,2021,4,1624796,0.0739309762907944
5406,Tecno,Rajasthan,2021,4,521804,0.0237429678263866
5407,Apple,Rajasthan,2021,4,462924,0.021063827870354
5408,OnePlus,Rajasthan,2021,4,336937,0.0153312054919456
5409,Huawei,Rajasthan,2021,4,287470,0.0130803730156368
5410,Motorola,Rajasthan,2021,4,189233,0.0086104227462622
5411,Others,Rajasthan,2021,4,1454977,0.0662039235021819
5412,Vivo,Rajasthan,2022,1,6252325,0.2672064280746705
5413,Xiaomi,Rajasthan,2022,1,4620642,0.1974729791288523
5414,Samsung,Rajasthan,2022,1,3887688,0.1661486285419839
5415,Oppo,Rajasthan,2022,1,3333119,0.1424479409400211
5416,Realme,Rajasthan,2022,1,1857144,0.0793690050757607
5417,Tecno,Rajasthan,2022,1,613379,0.0262140582336991
5418,Apple,Rajasthan,2022,1,510886,0.0218338015399641
5419,OnePlus,Rajasthan,2022,1,385558,0.016477642476297
5420,Huawei,Rajasthan,2022,1,284638,0.0121646112884915
5421,Motorola,Rajasthan,2022,1,189003,0.0080774458342131
5422,Others,Rajasthan,2022,1,1464475,0.0625874588660463
5423,Samsung,Sikkim,2018,1,5534,0.2759962096653534
5424,Xiaomi,Sikkim,2018,1,4679,0.2333549448905291
5425,Vivo,Sikkim,2018,1,2155,0.1074759363622761
5426,Oppo,Sikkim,2018,1,1825,0.091017904343923
5427,Apple,Sikkim,2018,1,865,0.0431399930178046
5428,Realme,Sikkim,2018,1,815,0.0406463518029025
5429,Lenovo,Sikkim,2018,1,586,0.0292254750386514
5430,Motorola,Sikkim,2018,1,575,0.0286768739713729
5431,OnePlus,Sikkim,2018,1,528,0.0263328512293651
5432,Asus,Sikkim,2018,1,308,0.0153608298837963
5433,Others,Sikkim,2018,1,2181,0.1087726297940252
5434,Samsung,Sikkim,2018,2,7827,0.2785706659073922
5435,Xiaomi,Sikkim,2018,2,6559,0.2334412926646973
5436,Vivo,Sikkim,2018,2,3254,0.1158130761291241
5437,Oppo,Sikkim,2018,2,2531,0.0900807915435811
5438,Apple,Sikkim,2018,2,1120,0.0398619069651564
5439,Realme,Sikkim,2018,2,1110,0.0395059970815389
5440,Motorola,Sikkim,2018,2,773,0.0275118340036302
5441,Lenovo,Sikkim,2018,2,759,0.0270135601665658
5442,OnePlus,Sikkim,2018,2,690,0.0245577819696052
5443,Micromax,Sikkim,2018,2,424,0.0150905790653806
5444,Others,Sikkim,2018,2,3050,0.1085525145033277
5445,Samsung,Sikkim,2018,3,10790,0.2866859739086537
5446,Xiaomi,Sikkim,2018,3,8637,0.2294816271222467
5447,Vivo,Sikkim,2018,3,4649,0.1235220660520232
5448,Oppo,Sikkim,2018,3,3465,0.0920636607593591
5449,Realme,Sikkim,2018,3,1459,0.0387650450354704
5450,Apple,Sikkim,2018,3,1423,0.0378085394691394
5451,Motorola,Sikkim,2018,3,945,0.0251082711161888
5452,Lenovo,Sikkim,2018,3,886,0.0235406647713686
5453,OnePlus,Sikkim,2018,3,823,0.0218667800302893
5454,Micromax,Sikkim,2018,3,570,0.0151446714669075
5455,Others,Sikkim,2018,3,3990,0.1060127002683529
5456,Samsung,Sikkim,2018,4,14281,0.2942230829453212
5457,Xiaomi,Sikkim,2018,4,11024,0.2271210185833779
5458,Vivo,Sikkim,2018,4,6387,0.1315876220693065
5459,Oppo,Sikkim,2018,4,4507,0.0928550826156825
5460,Realme,Sikkim,2018,4,1848,0.0380732621863282
5461,Apple,Sikkim,2018,4,1799,0.0370637438707816
5462,Motorola,Sikkim,2018,4,1119,0.0230541019407474
5463,Lenovo,Sikkim,2018,4,1038,0.0213853063579051
5464,OnePlus,Sikkim,2018,4,969,0.0199637397502987
5465,Huawei,Sikkim,2018,4,689,0.0141950636614611
5466,Others,Sikkim,2018,4,4877,0.1004779760187894
5467,Samsung,Sikkim,2019,1,17397,0.2950844697740687
5468,Xiaomi,Sikkim,2019,1,13387,0.2270676436664631
5469,Vivo,Sikkim,2019,1,7997,0.1356435307687088
5470,Oppo,Sikkim,2019,1,5660,0.0960037994436528
5471,Realme,Sikkim,2019,1,2237,0.0379435511228712
5472,Apple,Sikkim,2019,1,2138,0.0362643327227084
5473,Motorola,Sikkim,2019,1,1274,0.0216093357758328
5474,Lenovo,Sikkim,2019,1,1168,0.019811384761517
5475,OnePlus,Sikkim,2019,1,1088,0.0184544405997693
5476,Huawei,Sikkim,2019,1,849,0.0144005699165479
5477,Others,Sikkim,2019,1,5761,0.0977169414478594
5478,Samsung,Sikkim,2019,2,21576,0.3038916041071001
5479,Xiaomi,Sikkim,2019,2,16005,0.2254257102212707
5480,Vivo,Sikkim,2019,2,9656,0.1360019155199369
5481,Oppo,Sikkim,2019,2,6810,0.0959168438992098
5482,Realme,Sikkim,2019,2,2677,0.0377047564050197
5483,Apple,Sikkim,2019,2,2509,0.0353385258947309
5484,Motorola,Sikkim,2019,2,1473,0.0207467710812828
5485,Lenovo,Sikkim,2019,2,1289,0.0181551852842997
5486,OnePlus,Sikkim,2019,2,1220,0.0171833406104311
5487,Huawei,Sikkim,2019,2,1001,0.0140987901238045
5488,Others,Sikkim,2019,2,6783,0.0955365568529134
5489,Samsung,Sikkim,2019,3,25449,0.3098699590882525
5490,Xiaomi,Sikkim,2019,3,18366,0.2236265341905318
5491,Vivo,Sikkim,2019,3,11399,0.1387955386713422
5492,Oppo,Sikkim,2019,3,7934,0.0966052990453925
5493,Realme,Sikkim,2019,3,3080,0.0375024352230664
5494,Apple,Sikkim,2019,3,2833,0.0344949347360218
5495,Motorola,Sikkim,2019,3,1581,0.0192504383401519
5496,OnePlus,Sikkim,2019,3,1352,0.0164621079290863
5497,Lenovo,Sikkim,2019,3,1279,0.0155732515098383
5498,Huawei,Sikkim,2019,3,1126,0.0137103058640171
5499,Others,Sikkim,2019,3,7729,0.0941091954022988
5500,Samsung,Sikkim,2019,4,29310,0.3152562061695994
5501,Xiaomi,Sikkim,2019,4,20528,0.2207976595103902
5502,Vivo,Sikkim,2019,4,13224,0.1422363722411048
5503,Oppo,Sikkim,2019,4,9175,0.0986856257798046
5504,Realme,Sikkim,2019,4,3578,0.0384847050724949
5505,Apple,Sikkim,2019,4,3131,0.0336768059200619
5506,Motorola,Sikkim,2019,4,1676,0.0180269328399948
5507,OnePlus,Sikkim,2019,4,1458,0.0156821408596136
5508,Lenovo,Sikkim,2019,4,1347,0.014488233016392
5509,Huawei,Sikkim,2019,4,1245,0.01339112851181
5510,Others,Sikkim,2019,4,8300,0.0892741900787333
5511,Samsung,Sikkim,2020,1,33471,0.3198956332253347
5512,Xiaomi,Sikkim,2020,1,22619,0.2161787615525035
5513,Vivo,Sikkim,2020,1,15342,0.1466295839665108
5514,Oppo,Sikkim,2020,1,10442,0.0997983389244105
5515,Realme,Sikkim,2020,1,4166,0.0398161156827326
5516,Apple,Sikkim,2020,1,3439,0.0328678881019965
5517,Motorola,Sikkim,2020,1,1728,0.0165151819250508
5518,OnePlus,Sikkim,2020,1,1548,0.0147948504745247
5519,Lenovo,Sikkim,2020,1,1491,0.0142500788485248
5520,HMD Global,Sikkim,2020,1,1394,0.0133230113446301
5521,Others,Sikkim,2020,1,8991,0.0859305559537804
5522,Samsung,Sikkim,2020,2,38977,0.3250223063516815
5523,Xiaomi,Sikkim,2020,2,25245,0.2105135881121738
5524,Vivo,Sikkim,2020,2,18182,0.1516164808498928
5525,Oppo,Sikkim,2020,2,12295,0.1025258295044237
5526,Realme,Sikkim,2020,2,4814,0.040143094203684
5527,Apple,Sikkim,2020,2,3701,0.0308619841395585
5528,Motorola,Sikkim,2020,2,1821,0.0151849967895531
5529,HMD Global,Sikkim,2020,2,1669,0.013917495684659
5530,OnePlus,Sikkim,2020,2,1607,0.0134004886550312
5531,Lenovo,Sikkim,2020,2,1576,0.0131419851402173
5532,Others,Sikkim,2020,2,10034,0.0836717505691246
5533,Samsung,Sikkim,2020,3,44424,0.3296209181364219
5534,Xiaomi,Sikkim,2020,3,27830,0.206495366282564
5535,Vivo,Sikkim,2020,3,21086,0.1564556699042093
5536,Oppo,Sikkim,2020,3,14009,0.1039451522189162
5537,Realme,Sikkim,2020,3,5459,0.0405051456894185
5538,Apple,Sikkim,2020,3,4035,0.0299392311516401
5539,HMD Global,Sikkim,2020,3,1906,0.0141422985316049
5540,Motorola,Sikkim,2020,3,1879,0.0139419616688802
5541,OnePlus,Sikkim,2020,3,1694,0.0125692831650256
5542,Lenovo,Sikkim,2020,3,1657,0.0122947474642547
5543,Others,Sikkim,2020,3,10794,0.0800902257870641
5544,Samsung,Sikkim,2020,4,49275,0.3317221275994156
5545,Xiaomi,Sikkim,2020,4,30296,0.2039544105073951
5546,Vivo,Sikkim,2020,4,23560,0.1586072719683862
5547,Oppo,Sikkim,2020,4,15658,0.1054105545195667
5548,Realme,Sikkim,2020,4,6245,0.0420416983634368
5549,Apple,Sikkim,2020,4,4413,0.0297085692358441
5550,HMD Global,Sikkim,2020,4,2070,0.0139353587849982
5551,Motorola,Sikkim,2020,4,1984,0.0133564018499693
5552,OnePlus,Sikkim,2020,4,1764,0.0118753492254767
5553,Lenovo,Sikkim,2020,4,1714,0.0115387463562739
5554,Others,Sikkim,2020,4,11564,0.0778495115892367
5555,Samsung,Sikkim,2021,1,52629,0.3284939424391279
5556,Xiaomi,Sikkim,2021,1,32524,0.2030047499266601
5557,Vivo,Sikkim,2021,1,26109,0.1629643037706054
5558,Oppo,Sikkim,2021,1,16921,0.1056156491670463
5559,Realme,Sikkim,2021,1,7053,0.044022644854038
5560,Apple,Sikkim,2021,1,4803,0.0299788406683602
5561,HMD Global,Sikkim,2021,1,2163,0.0135007770904982
5562,Motorola,Sikkim,2021,1,2031,0.0126768739116051
5563,OnePlus,Sikkim,2021,1,1924,0.0120090130014418
5564,Huawei,Sikkim,2021,1,1738,0.0108480585220924
5565,Others,Sikkim,2021,1,12318,0.0768851466485241
5566,Samsung,Sikkim,2021,2,55452,0.322883428438337
5567,Xiaomi,Sikkim,2021,2,34745,0.2023116338651449
5568,Vivo,Sikkim,2021,2,28736,0.1673226971002678
5569,Oppo,Sikkim,2021,2,18141,0.105630604402003
5570,Realme,Sikkim,2021,2,8547,0.0497670897868871
5571,Apple,Sikkim,2021,2,5244,0.0305345289390939
5572,HMD Global,Sikkim,2021,2,2238,0.0130313264236636
5573,OnePlus,Sikkim,2021,2,2072,0.0120647490392453
5574,Motorola,Sikkim,2021,2,2043,0.0118958891347385
5575,Tecno,Sikkim,2021,2,1729,0.0100675439618027
5576,Others,Sikkim,2021,2,12793,0.0744905089088156
5577,Samsung,Sikkim,2021,3,57652,0.3121504334219488
5578,Xiaomi,Sikkim,2021,3,37473,0.2028934502119734
5579,Vivo,Sikkim,2021,3,32054,0.1735528688147358
5580,Oppo,Sikkim,2021,3,19674,0.1065227160747835
5581,Realme,Sikkim,2021,3,10359,0.0560876698088178
5582,Apple,Sikkim,2021,3,5768,0.0312302036352216
5583,OnePlus,Sikkim,2021,3,2450,0.0132652563984558
5584,HMD Global,Sikkim,2021,3,2212,0.0119766314911772
5585,Tecno,Sikkim,2021,3,2190,0.0118575149031094
5586,Motorola,Sikkim,2021,3,2041,0.0110507707384687
5587,Others,Sikkim,2021,3,12820,0.0694124845013075
5588,Samsung,Sikkim,2021,4,59868,0.3032719204486163
5589,Xiaomi,Sikkim,2021,4,39826,0.2017456321204415
5590,Vivo,Sikkim,2021,4,34807,0.1763210017881838
5591,Oppo,Sikkim,2021,4,20992,0.106338680999154
5592,Realme,Sikkim,2021,4,12763,0.0646532291154822
5593,Apple,Sikkim,2021,4,6458,0.0327141388096673
5594,OnePlus,Sikkim,2021,4,2920,0.0147917753676414
5595,Tecno,Sikkim,2021,4,2588,0.0131099707710466
5596,HMD Global,Sikkim,2021,4,2358,0.01194486517702
5597,Motorola,Sikkim,2021,4,2089,0.0105821981996585
5598,Others,Sikkim,2021,4,12738,0.064526587203088
5599,Samsung,Sikkim,2022,1,61996,0.29575986565911
5600,Xiaomi,Sikkim,2022,1,41866,0.1997271200671704
5601,Vivo,Sikkim,2022,1,37402,0.178431035798794
5602,Oppo,Sikkim,2022,1,22501,0.1073439050454163
5603,Realme,Sikkim,2022,1,14771,0.0704669490878558
5604,Apple,Sikkim,2022,1,7058,0.0336710938096328
5605,OnePlus,Sikkim,2022,1,3294,0.015714449278681
5606,Tecno,Sikkim,2022,1,3147,0.0150131669338218
5607,HMD Global,Sikkim,2022,1,2316,0.0110487749026791
5608,Motorola,Sikkim,2022,1,2125,0.0101375849171818
5609,Others,Sikkim,2022,1,13140,0.0626860544996565
5610,Xiaomi,Tamil Nadu,2018,1,503469,0.2392056268808611
5611,Samsung,Tamil Nadu,2018,1,408997,0.1943205714302004
5612,Vivo,Tamil Nadu,2018,1,256682,0.1219534444405379
5613,Oppo,Tamil Nadu,2018,1,160460,0.0762369379034319
5614,Motorola,Tamil Nadu,2018,1,100336,0.0476711292626121
5615,OnePlus,Tamil Nadu,2018,1,93643,0.0444911851931389
5616,Apple,Tamil Nadu,2018,1,93282,0.0443196687118779
5617,Lenovo,Tamil Nadu,2018,1,92559,0.0439761606344494
5618,Realme,Tamil Nadu,2018,1,82612,0.0392501926590946
5619,Huawei,Tamil Nadu,2018,1,59799,0.0284113962961942
5620,Others,Tamil Nadu,2018,1,252915,0.1201636865876012
5621,Xiaomi,Tamil Nadu,2018,2,723469,0.2414754028322757
5622,Samsung,Tamil Nadu,2018,2,574902,0.1918875474126479
5623,Vivo,Tamil Nadu,2018,2,390299,0.13027179913726
5624,Oppo,Tamil Nadu,2018,2,240094,0.0801372213150976
5625,Motorola,Tamil Nadu,2018,2,139685,0.046623271549474
5626,Lenovo,Tamil Nadu,2018,2,127831,0.0426667102798497
5627,Apple,Tamil Nadu,2018,2,123693,0.0412855519760109
5628,OnePlus,Tamil Nadu,2018,2,119948,0.0400355669958571
5629,Realme,Tamil Nadu,2018,2,116217,0.0387902548567507
5630,Huawei,Tamil Nadu,2018,2,86507,0.0288738186056509
5631,Others,Tamil Nadu,2018,2,353391,0.117952855039125
5632,Xiaomi,Tamil Nadu,2018,3,948490,0.2431915269486487
5633,Samsung,Tamil Nadu,2018,3,739663,0.1896485723596647
5634,Vivo,Tamil Nadu,2018,3,545491,0.1398631395446924
5635,Oppo,Tamil Nadu,2018,3,327387,0.0839415749592903
5636,Motorola,Tamil Nadu,2018,3,177191,0.0454315278511718
5637,Lenovo,Tamil Nadu,2018,3,153372,0.0393243691247858
5638,Apple,Tamil Nadu,2018,3,150205,0.0385123546956971
5639,Realme,Tamil Nadu,2018,3,149904,0.03843517871112
5640,OnePlus,Tamil Nadu,2018,3,145542,0.0373167679313015
5641,Huawei,Tamil Nadu,2018,3,118152,0.0302940097334044
5642,Others,Tamil Nadu,2018,3,444780,0.1140409781402228
5643,Xiaomi,Tamil Nadu,2018,4,1270630,0.2443576560834696
5644,Samsung,Tamil Nadu,2018,4,978019,0.1880849896862965
5645,Vivo,Tamil Nadu,2018,4,776632,0.1493558118094309
5646,Oppo,Tamil Nadu,2018,4,457237,0.0879322553336828
5647,Motorola,Tamil Nadu,2018,4,228639,0.0439700700670284
5648,Realme,Tamil Nadu,2018,4,198871,0.0382453203709779
5649,Lenovo,Tamil Nadu,2018,4,194451,0.0373953004282023
5650,Apple,Tamil Nadu,2018,4,191032,0.0367377850018788
5651,OnePlus,Tamil Nadu,2018,4,180637,0.0347386996387222
5652,Huawei,Tamil Nadu,2018,4,164880,0.0317084362363886
5653,Others,Tamil Nadu,2018,4,558850,0.1074736753439215
5654,Xiaomi,Tamil Nadu,2019,1,1539941,0.2445786043016036
5655,Samsung,Tamil Nadu,2019,1,1181910,0.1877149177858816
5656,Vivo,Tamil Nadu,2019,1,982792,0.1560903279273567
5657,Oppo,Tamil Nadu,2019,1,574119,0.0911835087987347
5658,Motorola,Tamil Nadu,2019,1,263727,0.0418860083448969
5659,Realme,Tamil Nadu,2019,1,239102,0.0379749830972238
5660,Apple,Tamil Nadu,2019,1,223033,0.0354228505203767
5661,Lenovo,Tamil Nadu,2019,1,220455,0.0350134038974934
5662,OnePlus,Tamil Nadu,2019,1,209025,0.0331980528891319
5663,Huawei,Tamil Nadu,2019,1,206764,0.0328389532714674
5664,Others,Tamil Nadu,2019,1,655435,0.1040983891658327
5665,Xiaomi,Tamil Nadu,2019,2,1811254,0.2437886031418342
5666,Samsung,Tamil Nadu,2019,2,1396893,0.1880170275447873
5667,Vivo,Tamil Nadu,2019,2,1196063,0.1609859953599173
5668,Oppo,Tamil Nadu,2019,2,697196,0.0938402007427308
5669,Motorola,Tamil Nadu,2019,2,303963,0.0409123817955965
5670,Realme,Tamil Nadu,2019,2,281300,0.0378620193875613
5671,Apple,Tamil Nadu,2019,2,254300,0.0342279115899638
5672,Lenovo,Tamil Nadu,2019,2,251562,0.0338593861399704
5673,Huawei,Tamil Nadu,2019,2,248271,0.0334164287784188
5674,OnePlus,Tamil Nadu,2019,2,232848,0.0313405456464801
5675,Others,Tamil Nadu,2019,2,755959,0.1017494998727389
5676,Xiaomi,Tamil Nadu,2019,3,2046907,0.2428457788057305
5677,Samsung,Tamil Nadu,2019,3,1578951,0.1873273115442407
5678,Vivo,Tamil Nadu,2019,3,1404873,0.1666746353440303
5679,Oppo,Tamil Nadu,2019,3,809503,0.0960397255373963
5680,Motorola,Tamil Nadu,2019,3,331659,0.0393481424182582
5681,Realme,Tamil Nadu,2019,3,325676,0.0386383171577092
5682,Huawei,Tamil Nadu,2019,3,287625,0.034123932904132
5683,Apple,Tamil Nadu,2019,3,280108,0.0332321133347609
5684,Lenovo,Tamil Nadu,2019,3,263109,0.031215345892997
5685,OnePlus,Tamil Nadu,2019,3,253980,0.0301322780668977
5686,Others,Tamil Nadu,2019,3,846444,0.1004224189938467
5687,Xiaomi,Tamil Nadu,2019,4,2321854,0.2413445963735954
5688,Samsung,Tamil Nadu,2019,4,1803401,0.1874541148774808
5689,Vivo,Tamil Nadu,2019,4,1661144,0.172667242728621
5690,Oppo,Tamil Nadu,2019,4,954430,0.0992080135602198
5691,Realme,Tamil Nadu,2019,4,385827,0.0401047014950273
5692,Motorola,Tamil Nadu,2019,4,364512,0.0378891185721979
5693,Huawei,Tamil Nadu,2019,4,329271,0.0342260006841645
5694,Apple,Tamil Nadu,2019,4,306135,0.0318211343223263
5695,Lenovo,Tamil Nadu,2019,4,283182,0.0294352898546883
5696,OnePlus,Tamil Nadu,2019,4,275013,0.0285861649709635
5697,Others,Tamil Nadu,2019,4,935724,0.0972636225607149
5698,Xiaomi,Tamil Nadu,2020,1,2602334,0.2393530093904106
5699,Samsung,Tamil Nadu,2020,1,2037120,0.1873667263654063
5700,Vivo,Tamil Nadu,2020,1,1937792,0.1782309060914788
5701,Oppo,Tamil Nadu,2020,1,1109430,0.1020412480519423
5702,Realme,Tamil Nadu,2020,1,450799,0.041462816563972
5703,Motorola,Tamil Nadu,2020,1,395956,0.0364185612554689
5704,Huawei,Tamil Nadu,2020,1,370773,0.0341023225115264
5705,Apple,Tamil Nadu,2020,1,333073,0.0306348166287233
5706,Lenovo,Tamil Nadu,2020,1,308388,0.0283643820738959
5707,OnePlus,Tamil Nadu,2020,1,293970,0.0270382680203613
5708,Others,Tamil Nadu,2020,1,1032733,0.0949869430468137
5709,Xiaomi,Tamil Nadu,2020,2,2891155,0.2379397513872765
5710,Samsung,Tamil Nadu,2020,2,2285005,0.18805408966959
5711,Vivo,Tamil Nadu,2020,2,2216953,0.1824534643273282
5712,Oppo,Tamil Nadu,2020,2,1270624,0.1045713421337516
5713,Realme,Tamil Nadu,2020,2,512202,0.0421538162222592
5714,Motorola,Tamil Nadu,2020,2,430995,0.0354705448684554
5715,Huawei,Tamil Nadu,2020,2,410511,0.033784728000312
5716,Apple,Tamil Nadu,2020,2,352063,0.0289745042007982
5717,Lenovo,Tamil Nadu,2020,2,331665,0.0272957650640872
5718,OnePlus,Tamil Nadu,2020,2,305910,0.0251761490985027
5719,Others,Tamil Nadu,2020,2,1143703,0.0941258450276385
5720,Xiaomi,Tamil Nadu,2020,3,3217633,0.2358371793177547
5721,Vivo,Tamil Nadu,2020,3,2577603,0.1889260275864222
5722,Samsung,Tamil Nadu,2020,3,2574986,0.1887342139463102
5723,Oppo,Tamil Nadu,2020,3,1456520,0.106755981312939
5724,Realme,Tamil Nadu,2020,3,592254,0.0434093983992759
5725,Motorola,Tamil Nadu,2020,3,466225,0.0341720727402473
5726,Huawei,Tamil Nadu,2020,3,452345,0.0331547348247888
5727,Apple,Tamil Nadu,2020,3,378323,0.0277292746534582
5728,Lenovo,Tamil Nadu,2020,3,357461,0.0262001893802381
5729,OnePlus,Tamil Nadu,2020,3,324336,0.0237722845928057
5730,Others,Tamil Nadu,2020,3,1245765,0.0913086432457594
5731,Xiaomi,Tamil Nadu,2020,4,3595631,0.2341273556924896
5732,Vivo,Tamil Nadu,2020,4,2971084,0.1934603524277839
5733,Samsung,Tamil Nadu,2020,4,2918795,0.1900555855588241
5734,Oppo,Tamil Nadu,2020,4,1665487,0.1084471869472194
5735,Realme,Tamil Nadu,2020,4,690401,0.0449550469715748
5736,Motorola,Tamil Nadu,2020,4,503120,0.0327603569988147
5737,Huawei,Tamil Nadu,2020,4,497653,0.0324043765732453
5738,Apple,Tamil Nadu,2020,4,417632,0.0271938571595822
5739,Lenovo,Tamil Nadu,2020,4,385136,0.0250778996126083
5740,OnePlus,Tamil Nadu,2020,4,347722,0.0226417094457423
5741,Others,Tamil Nadu,2020,4,1364925,0.0888762726121149
5742,Xiaomi,Tamil Nadu,2021,1,3887022,0.2336988883523257
5743,Vivo,Tamil Nadu,2021,1,3309321,0.1989658506952127
5744,Samsung,Tamil Nadu,2021,1,3143951,0.1890233329613732
5745,Oppo,Tamil Nadu,2021,1,1825392,0.1097477918075145
5746,Realme,Tamil Nadu,2021,1,782154,0.0470253372171099
5747,Huawei,Tamil Nadu,2021,1,522223,0.0313975415040142
5748,Motorola,Tamil Nadu,2021,1,518191,0.0311551261233355
5749,Apple,Tamil Nadu,2021,1,449432,0.0270211382364088
5750,Lenovo,Tamil Nadu,2021,1,389630,0.023425670826848
5751,OnePlus,Tamil Nadu,2021,1,369966,0.0222434148631411
5752,Others,Tamil Nadu,2021,1,1435326,0.086295907412716
5753,Xiaomi,Tamil Nadu,2021,2,4159447,0.2336171859966967
5754,Vivo,Tamil Nadu,2021,2,3648711,0.2049314719805766
5755,Samsung,Tamil Nadu,2021,2,3335419,0.1873352878158843
5756,Oppo,Tamil Nadu,2021,2,1982731,0.1113609662073868
5757,Realme,Tamil Nadu,2021,2,924040,0.0518991165288048
5758,Huawei,Tamil Nadu,2021,2,515007,0.0289255966258497
